name,ID,grade
Fawn Hodan,1533310720,54
Fawn Hodan,1533310720,22
Tomiko Ghil,1411729598,63
Tomiko Ghil,1411729598,0
Tomiko Ghil,1411729598,45
Tomiko Ghil,1411729598,57
Louisa Breniser,1359152571,31
Louisa Breniser,1359152571,71
Louisa Breniser,1359152571,53
Emory Ziyad,1122668320,43
Emory Ziyad,1122668320,71
Arlean Brasher,1385203278,33
Arlean Brasher,1385203278,34
Arlean Brasher,1385203278,23
Dee Gaetani,1567775167,40
Dee Gaetani,1567775167,20
Dee Gaetani,1567775167,55
Dee Gaetani,1567775167,54
Cynthia Libertini,1955288704,17
Cynthia Libertini,1955288704,60
Cynthia Libertini,1955288704,51
Cynthia Libertini,1955288704,74
Olen Dowlen,1414249266,68
Olen Dowlen,1414249266,54
Rheba Muno,1678171703,37
Rheba Muno,1678171703,30
Rheba Muno,1678171703,39
Rheba Muno,1678171703,1
Vernice Mizzi,1357493975,63
Vernice Mizzi,1357493975,5
Gilda Mallick,1537609927,28
Gilda Mallick,1537609927,0
Norine Kaigler,1148264341,57
Norine Kaigler,1148264341,94
Norine Kaigler,1148264341,57
Norine Kaigler,1148264341,55
Lucienne Licano,1921876534,80
Lucienne Licano,1921876534,58
Lucienne Licano,1921876534,7
Lucienne Licano,1921876534,79
Corey Storlie,1432732262,68
Corey Storlie,1432732262,65
Lashon Ledsome,1440761234,65
Lashon Ledsome,1440761234,5
Lashon Ledsome,1440761234,51
Lorine Soliece,1045482956,0
Lorine Soliece,1045482956,81
Lorine Soliece,1045482956,6
Lorine Soliece,1045482956,55
Britney Segee,1823590844,18
Britney Segee,1823590844,74
Britney Segee,1823590844,28
Britney Segee,1823590844,26
Dalene Serban,1099455011,95
Dalene Serban,1099455011,97
Dorian Kaluna,1041011056,3
Dorian Kaluna,1041011056,64
Dorian Kaluna,1041011056,11
Dorian Kaluna,1041011056,19
Kandra Greenburg,1865352242,82
Kandra Greenburg,1865352242,62
Gwenda Murrie,1210891734,56
Gwenda Murrie,1210891734,82
Lakesha Kidwell,1736967858,96
Lakesha Kidwell,1736967858,89
Lakesha Kidwell,1736967858,25
Lakesha Kidwell,1736967858,66
Marry Negrette,1967008987,24
Marry Negrette,1967008987,49
Marry Negrette,1967008987,61
Marry Negrette,1967008987,23
Yer Biava,1958043269,99
Yer Biava,1958043269,68
Yer Biava,1958043269,98
Melani Grosso,1102301780,38
Melani Grosso,1102301780,77
Melani Grosso,1102301780,9
Stanford Holleran,1201517390,38
Stanford Holleran,1201517390,52
Joaquin Vandevelde,1780046010,27
Joaquin Vandevelde,1780046010,21
Jon Gilliard,1149210622,49
Jon Gilliard,1149210622,50
Jon Gilliard,1149210622,0
Jon Gilliard,1149210622,30
Garret Cumberbatch,1937653359,0
Garret Cumberbatch,1937653359,24
Holley Tuberville,1107341413,11
Holley Tuberville,1107341413,68
Holley Tuberville,1107341413,75
Holley Tuberville,1107341413,97
Kassie Horseford,1366240504,88
Kassie Horseford,1366240504,26
Socorro Fennern,1734966049,67
Socorro Fennern,1734966049,22
Socorro Fennern,1734966049,85
Donnetta Temores,1195649704,96
Donnetta Temores,1195649704,42
Donnetta Temores,1195649704,35
Donnetta Temores,1195649704,45
Gearldine Hejl,1643117044,37
Gearldine Hejl,1643117044,62
Gearldine Hejl,1643117044,95
Gearldine Hejl,1643117044,78
Yi Bladt,1244035164,10
Yi Bladt,1244035164,21
Madonna Fredo,1018823492,63
Madonna Fredo,1018823492,16
Madonna Fredo,1018823492,29
Madonna Fredo,1018823492,50
Yadira Kimbrow,1006756229,41
Yadira Kimbrow,1006756229,48
Yadira Kimbrow,1006756229,20
Yadira Kimbrow,1006756229,19
Leah Yi,1363188425,30
Leah Yi,1363188425,28
Marielle Lowell,1560758328,54
Marielle Lowell,1560758328,92
Marielle Lowell,1560758328,7
Marielle Lowell,1560758328,88
Sergio Kerbel,1669177411,31
Sergio Kerbel,1669177411,76
Sergio Kerbel,1669177411,8
Joel Kronenberg,1748568379,86
Joel Kronenberg,1748568379,13
Arlyne Kilner,1732853476,0
Arlyne Kilner,1732853476,26
Arlyne Kilner,1732853476,60
Arlyne Kilner,1732853476,1
Makeda Heininger,1629022354,90
Makeda Heininger,1629022354,13
Makeda Heininger,1629022354,97
Elena Barkhimer,1256536460,25
Elena Barkhimer,1256536460,33
Elena Barkhimer,1256536460,80
Elena Barkhimer,1256536460,96
Simone Kliebert,1156208457,33
Simone Kliebert,1156208457,25
Andre Reno,1137567621,51
Andre Reno,1137567621,59
Andre Reno,1137567621,8
Yanira Verrier,1845755017,75
Yanira Verrier,1845755017,3
Yanira Verrier,1845755017,27
Major Tokuoka,1139021153,11
Major Tokuoka,1139021153,33
Barabara Tietjens,1761554944,98
Barabara Tietjens,1761554944,44
Barabara Tietjens,1761554944,61
Barabara Tietjens,1761554944,24
Mandi Danielian,1651075327,9
Mandi Danielian,1651075327,57
Mandi Danielian,1651075327,69
Sara Passero,1791818136,44
Sara Passero,1791818136,20
Sara Passero,1791818136,80
Colby Malecki,1009292783,27
Colby Malecki,1009292783,31
Colby Malecki,1009292783,92
Isaura Excell,1324250386,69
Isaura Excell,1324250386,23
Isaura Excell,1324250386,58
Ines Solla,1543406249,19
Ines Solla,1543406249,67
Ines Solla,1543406249,11
Ines Solla,1543406249,70
Cherilyn Grenet,1764508101,71
Cherilyn Grenet,1764508101,15
Latoya Peffley,1338996498,45
Latoya Peffley,1338996498,26
Latoya Peffley,1338996498,31
Alena Mega,1096363469,57
Alena Mega,1096363469,26
Alena Mega,1096363469,45
Karl Askwith,1643087418,70
Karl Askwith,1643087418,77
Annemarie Teeter,1659972248,76
Annemarie Teeter,1659972248,32
Annemarie Teeter,1659972248,19
Annemarie Teeter,1659972248,96
Samatha Raj,1809462764,78
Samatha Raj,1809462764,46
Samatha Raj,1809462764,16
Samatha Raj,1809462764,55
Carlee Adduci,1461816370,3
Carlee Adduci,1461816370,90
Carlee Adduci,1461816370,60
Carlee Adduci,1461816370,95
Annetta Brucks,1375137500,96
Annetta Brucks,1375137500,20
Annetta Brucks,1375137500,30
Vernie Lauseng,1163912093,55
Vernie Lauseng,1163912093,99
Vernie Lauseng,1163912093,96
Vernie Lauseng,1163912093,81
Lavette Hajdukiewicz,1888094171,16
Lavette Hajdukiewicz,1888094171,48
Lavette Hajdukiewicz,1888094171,56
Leighann Everly,1339653833,55
Leighann Everly,1339653833,67
Clementina Kinnaird,1748902443,94
Clementina Kinnaird,1748902443,60
Alonzo Tri,1894946633,29
Alonzo Tri,1894946633,74
Aldo Duenke,1704746365,6
Aldo Duenke,1704746365,17
Jarred Galante,1334618515,38
Jarred Galante,1334618515,41
Verna Tomas,1455723433,1
Verna Tomas,1455723433,6
Kate Nishimura,1124748568,70
Kate Nishimura,1124748568,56
Kate Nishimura,1124748568,15
Donya Julson,1330479172,77
Donya Julson,1330479172,51
Darlene Ochwat,1320353892,74
Darlene Ochwat,1320353892,9
Darlene Ochwat,1320353892,83
Lakiesha Fabros,1381922052,85
Lakiesha Fabros,1381922052,23
Lakiesha Fabros,1381922052,70
Manuel Angelovich,1109937713,6
Manuel Angelovich,1109937713,98
Manuel Angelovich,1109937713,55
Manuel Angelovich,1109937713,13
Toi Hakey,1654670911,65
Toi Hakey,1654670911,61
Trevor Pistulka,1107049135,92
Trevor Pistulka,1107049135,23
Trevor Pistulka,1107049135,37
Gemma Faraimo,1517698439,89
Gemma Faraimo,1517698439,84
Gemma Faraimo,1517698439,26
Kitty Drumgo,1470065848,94
Kitty Drumgo,1470065848,82
Fallon Hudecek,1664223401,56
Fallon Hudecek,1664223401,2
Oren Clowers,1212895873,18
Oren Clowers,1212895873,0
Emil Banik,1060245912,97
Emil Banik,1060245912,3
Emil Banik,1060245912,8
Long Michelet,1627746676,24
Long Michelet,1627746676,50
Long Michelet,1627746676,39
Shara Prati,1128753916,68
Shara Prati,1128753916,44
Shara Prati,1128753916,42
Shara Prati,1128753916,93
Janee Edvalson,1598474722,59
Janee Edvalson,1598474722,73
Freddie Sabini,1195628943,49
Freddie Sabini,1195628943,34
Freddie Sabini,1195628943,20
Freddie Sabini,1195628943,8
Viki Weatherly,1545379633,10
Viki Weatherly,1545379633,3
Tennie Isiordia,1960276511,72
Tennie Isiordia,1960276511,15
Tennie Isiordia,1960276511,41
Tennie Isiordia,1960276511,15
Shenita Henkes,1797970513,19
Shenita Henkes,1797970513,9
Shenita Henkes,1797970513,82
Bridgette Sjolund,1327760134,35
Bridgette Sjolund,1327760134,64
Bridgette Sjolund,1327760134,88
Bridgette Sjolund,1327760134,21
Silva Penington,1828412070,99
Silva Penington,1828412070,28
Kum Heimrich,1348970891,57
Kum Heimrich,1348970891,49
Kum Heimrich,1348970891,60
Kum Heimrich,1348970891,0
Toney Durie,1584017144,91
Toney Durie,1584017144,85
Toney Durie,1584017144,78
Sirena Brandeis,1617548936,33
Sirena Brandeis,1617548936,69
Sirena Brandeis,1617548936,17
Sirena Brandeis,1617548936,85
Hassan Dykhuizen,1512781845,7
Hassan Dykhuizen,1512781845,9
Hassan Dykhuizen,1512781845,81
Hassan Dykhuizen,1512781845,24
Earnestine Fernow,1366883573,26
Earnestine Fernow,1366883573,2
Earnestine Fernow,1366883573,30
Sue Cavalieri,1413940226,33
Sue Cavalieri,1413940226,38
Sue Cavalieri,1413940226,3
Sue Cavalieri,1413940226,47
Mi Raybuck,1712273603,67
Mi Raybuck,1712273603,0
Tona Tayag,1743018666,72
Tona Tayag,1743018666,0
Eun Mickonis,1887634858,75
Eun Mickonis,1887634858,75
Eun Mickonis,1887634858,74
Eun Mickonis,1887634858,80
Major Kraskouskas,1465567385,44
Major Kraskouskas,1465567385,90
Major Kraskouskas,1465567385,46
Major Kraskouskas,1465567385,54
Mitsuko Melish,1357479043,63
Mitsuko Melish,1357479043,69
Mitsuko Melish,1357479043,75
Jamee Sopha,1039772538,25
Jamee Sopha,1039772538,61
Jamee Sopha,1039772538,70
Verda Bronk,1199441213,5
Verda Bronk,1199441213,5
Meri Eguchi,1228834510,72
Meri Eguchi,1228834510,39
Meri Eguchi,1228834510,8
Meri Eguchi,1228834510,80
Waylon Stoeckert,1198709259,76
Waylon Stoeckert,1198709259,27
Blythe Bigby,1589064556,15
Blythe Bigby,1589064556,85
Blythe Bigby,1589064556,95
Blythe Bigby,1589064556,49
Klara Levels,1662310366,38
Klara Levels,1662310366,72
Ardith Kees,1270042361,86
Ardith Kees,1270042361,61
Ardith Kees,1270042361,55
Ardith Kees,1270042361,45
Jazmin Mandahl,1104986714,56
Jazmin Mandahl,1104986714,6
Jazmin Mandahl,1104986714,29
Bernardina Momper,1093975447,95
Bernardina Momper,1093975447,74
Bernardina Momper,1093975447,57
Bernardina Momper,1093975447,18
China Neymeyer,1008982583,10
China Neymeyer,1008982583,57
Joanna Ciccone,1490074502,96
Joanna Ciccone,1490074502,42
Joanna Ciccone,1490074502,24
Joanna Ciccone,1490074502,33
Laura Litner,1624456280,71
Laura Litner,1624456280,16
Laura Litner,1624456280,78
Tarsha Guererro,1341849720,79
Tarsha Guererro,1341849720,57
Tarsha Guererro,1341849720,80
Moises Ostermann,1410124416,45
Moises Ostermann,1410124416,70
Moises Ostermann,1410124416,72
Ying Clam,1078356540,73
Ying Clam,1078356540,75
Ying Clam,1078356540,71
Belinda Hurl,1742032388,67
Belinda Hurl,1742032388,74
Belinda Hurl,1742032388,13
Chia Nilan,1876730833,78
Chia Nilan,1876730833,57
Chia Nilan,1876730833,34
Robyn Caldeira,1743596310,98
Robyn Caldeira,1743596310,98
Robyn Caldeira,1743596310,48
Robyn Caldeira,1743596310,3
Corrine Urban,1641454776,14
Corrine Urban,1641454776,15
Corrine Urban,1641454776,59
Laurice Honyumptewa,1191513808,50
Laurice Honyumptewa,1191513808,76
Laurice Honyumptewa,1191513808,45
Demetra Espinel,1258192000,59
Demetra Espinel,1258192000,5
Demetra Espinel,1258192000,36
Demetra Espinel,1258192000,5
Benedict Trautz,1944914220,97
Benedict Trautz,1944914220,3
Benedict Trautz,1944914220,98
Heidy Galante,1963307418,94
Heidy Galante,1963307418,50
Samantha Streat,1994811283,72
Samantha Streat,1994811283,19
Samantha Streat,1994811283,92
Samantha Streat,1994811283,75
Gwyn Pfluger,1035554312,86
Gwyn Pfluger,1035554312,5
Julieann Sconce,1489488031,7
Julieann Sconce,1489488031,84
Julieann Sconce,1489488031,83
Julieann Sconce,1489488031,1
Melaine Kaminsky,1644153596,78
Melaine Kaminsky,1644153596,19
Melaine Kaminsky,1644153596,93
Trina Egle,1916513301,50
Trina Egle,1916513301,70
Patrick Sefcheck,1372912635,35
Patrick Sefcheck,1372912635,24
Patrick Sefcheck,1372912635,11
Patrick Sefcheck,1372912635,94
Crysta Seiavitch,1803673015,77
Crysta Seiavitch,1803673015,53
Crysta Seiavitch,1803673015,37
Keneth American,1119525418,55
Keneth American,1119525418,36
Keneth American,1119525418,70
Tesha Sharber,1726234341,74
Tesha Sharber,1726234341,5
Renaldo Beaugard,1473570469,62
Renaldo Beaugard,1473570469,39
Renaldo Beaugard,1473570469,39
Renaldo Beaugard,1473570469,57
Ryan Haifa,1280016146,8
Ryan Haifa,1280016146,8
Yen Thyng,1730873861,19
Yen Thyng,1730873861,10
Yen Thyng,1730873861,11
Yen Thyng,1730873861,8
Joseph Luhr,1994686423,7
Joseph Luhr,1994686423,29
Joseph Luhr,1994686423,71
Joseph Luhr,1994686423,19
Mikel Laun,1777476725,60
Mikel Laun,1777476725,21
Lauryn Ciraulo,1724074115,35
Lauryn Ciraulo,1724074115,45
Lauryn Ciraulo,1724074115,64
Lauryn Ciraulo,1724074115,50
Corrina Urik,1543878109,82
Corrina Urik,1543878109,16
Corrina Urik,1543878109,39
Corrina Urik,1543878109,50
Jackeline Shirakawa,1901413976,77
Jackeline Shirakawa,1901413976,27
Jackeline Shirakawa,1901413976,26
Audra Zbierski,1086721080,1
Audra Zbierski,1086721080,59
Audra Zbierski,1086721080,2
Audra Zbierski,1086721080,66
Tim Mcclenahan,1134301491,37
Tim Mcclenahan,1134301491,54
Tim Mcclenahan,1134301491,10
Lanora Hiney,1360381059,93
Lanora Hiney,1360381059,43
Lanora Hiney,1360381059,52
Carla Philogene,1941051892,47
Carla Philogene,1941051892,95
Carla Philogene,1941051892,0
Leola Butkowski,1614115238,97
Leola Butkowski,1614115238,84
Samara Kaua,1357781724,10
Samara Kaua,1357781724,53
Samara Kaua,1357781724,43
Loni Desormo,1175897673,7
Loni Desormo,1175897673,40
Loni Desormo,1175897673,7
Launa Mcmasters,1814504978,64
Launa Mcmasters,1814504978,91
Rebekah Wint,1353942217,97
Rebekah Wint,1353942217,10
Rebekah Wint,1353942217,53
Akiko Waiters,1235203104,29
Akiko Waiters,1235203104,38
Akiko Waiters,1235203104,22
Akiko Waiters,1235203104,32
Sudie Clanin,1456674614,55
Sudie Clanin,1456674614,53
Sudie Clanin,1456674614,65
Ozella Strubbe,1693895913,22
Ozella Strubbe,1693895913,75
Kendra Eidem,1411945933,54
Kendra Eidem,1411945933,11
Susann Tamaro,1256105849,47
Susann Tamaro,1256105849,53
Susann Tamaro,1256105849,80
Man Alleman,1142204955,29
Man Alleman,1142204955,46
Garret Nocon,1285533777,23
Garret Nocon,1285533777,1
Eleonore Pashal,1127340886,16
Eleonore Pashal,1127340886,83
Lecia Jemenez,1702700291,30
Lecia Jemenez,1702700291,18
Lecia Jemenez,1702700291,64
Dick Embrey,1643782715,21
Dick Embrey,1643782715,23
Dick Embrey,1643782715,55
Orpha Keefner,1368126991,65
Orpha Keefner,1368126991,3
Orpha Keefner,1368126991,49
Orpha Keefner,1368126991,75
Amberly Willett,1474811239,27
Amberly Willett,1474811239,30
Amberly Willett,1474811239,13
Amberly Willett,1474811239,96
Sunny Gjorven,1322232743,31
Sunny Gjorven,1322232743,41
Sunny Gjorven,1322232743,88
Roosevelt Beadell,1051004331,0
Roosevelt Beadell,1051004331,43
Roosevelt Beadell,1051004331,31
Tammie Tallon,1236127803,79
Tammie Tallon,1236127803,69
Tammie Tallon,1236127803,60
Sheba Glock,1117915246,74
Sheba Glock,1117915246,5
Sheba Glock,1117915246,77
Annett Altimus,1621012670,55
Annett Altimus,1621012670,51
Terrence Montpas,1500013223,40
Terrence Montpas,1500013223,23
Terrence Montpas,1500013223,43
Terrence Montpas,1500013223,3
Marin Sullivant,1801231631,91
Marin Sullivant,1801231631,83
Marin Sullivant,1801231631,20
Sol Mccomb,1091028310,32
Sol Mccomb,1091028310,74
Dorathy Pumphery,1749865598,85
Dorathy Pumphery,1749865598,25
Salley Esguerra,1782606092,35
Salley Esguerra,1782606092,25
Salley Esguerra,1782606092,96
Thu Molleda,1690429688,68
Thu Molleda,1690429688,56
Thu Molleda,1690429688,64
Thu Molleda,1690429688,55
Delsie Eschmann,1358013060,97
Delsie Eschmann,1358013060,55
Delsie Eschmann,1358013060,67
Trina Noia,1689718013,62
Trina Noia,1689718013,34
Trina Noia,1689718013,27
Columbus Eberting,1178049214,18
Columbus Eberting,1178049214,55
Columbus Eberting,1178049214,1
Levi Mazzoni,1739640823,56
Levi Mazzoni,1739640823,11
Levi Mazzoni,1739640823,72
Levi Mazzoni,1739640823,65
Edgardo Batton,1052985580,42
Edgardo Batton,1052985580,1
Millicent Troxler,1013071883,26
Millicent Troxler,1013071883,80
Millicent Troxler,1013071883,67
Ben Rosetta,1866604520,42
Ben Rosetta,1866604520,24
Ben Rosetta,1866604520,30
Marlyn Loveridge,1157636390,59
Marlyn Loveridge,1157636390,1
Margarete Lotthammer,1153934940,89
Margarete Lotthammer,1153934940,71
Margarete Lotthammer,1153934940,27
Bethany Sideris,1206830999,51
Bethany Sideris,1206830999,73
Camila Brookens,1228245011,18
Camila Brookens,1228245011,88
Chere Brambila,1099408852,96
Chere Brambila,1099408852,1
Raymon Bilinski,1451006079,41
Raymon Bilinski,1451006079,72
Raymon Bilinski,1451006079,76
Maisie Manin,1645107371,86
Maisie Manin,1645107371,98
Maisie Manin,1645107371,33
Johana Tinnon,1254441130,16
Johana Tinnon,1254441130,47
Johana Tinnon,1254441130,39
Samara Sackett,1617718222,81
Samara Sackett,1617718222,27
Samara Sackett,1617718222,79
Samara Sackett,1617718222,63
Luanne Gillson,1191812002,36
Luanne Gillson,1191812002,55
Glynda Rancher,1848265303,32
Glynda Rancher,1848265303,17
Glynda Rancher,1848265303,37
Glynda Rancher,1848265303,16
Michell Carransa,1921880850,91
Michell Carransa,1921880850,76
Michell Carransa,1921880850,34
Michell Carransa,1921880850,19
Mika Wenstrand,1041786841,56
Mika Wenstrand,1041786841,89
Mika Wenstrand,1041786841,11
Shonda Hardrick,1821107715,88
Shonda Hardrick,1821107715,71
Shonda Hardrick,1821107715,61
Shonda Hardrick,1821107715,90
Caroyln Barch,1242256774,22
Caroyln Barch,1242256774,22
Dione Smith,1302122798,54
Dione Smith,1302122798,9
Dione Smith,1302122798,89
Terrence Off,1185497287,32
Terrence Off,1185497287,73
Terrence Off,1185497287,4
Terrence Off,1185497287,67
Terrance Lannan,1848927133,82
Terrance Lannan,1848927133,61
Rossana Mould,1899506822,58
Rossana Mould,1899506822,70
Rossana Mould,1899506822,79
Deonna Somes,1133386832,27
Deonna Somes,1133386832,13
Deonna Somes,1133386832,17
Deonna Somes,1133386832,23
Tena Sherief,1531563553,98
Tena Sherief,1531563553,60
Lezlie Lada,1780161932,70
Lezlie Lada,1780161932,46
Irene Casassa,1499135114,29
Irene Casassa,1499135114,52
Irene Casassa,1499135114,61
Fannie Breden,1617208704,31
Fannie Breden,1617208704,50
Fannie Breden,1617208704,33
Fannie Breden,1617208704,34
Tobie Dailey,1074106591,90
Tobie Dailey,1074106591,23
Tobie Dailey,1074106591,9
Tobie Dailey,1074106591,29
Man Shigeta,1451329804,79
Man Shigeta,1451329804,20
Man Shigeta,1451329804,80
Man Shigeta,1451329804,17
Alva Har,1666921372,44
Alva Har,1666921372,27
Cristobal Boness,1317715174,21
Cristobal Boness,1317715174,91
Cristobal Boness,1317715174,17
Demetrice Vanschoick,1394706079,47
Demetrice Vanschoick,1394706079,97
Demetrice Vanschoick,1394706079,45
Doreatha Bigio,1057552409,8
Doreatha Bigio,1057552409,41
Doreatha Bigio,1057552409,19
Doreatha Bigio,1057552409,93
Adeline Daugherty,1982690901,78
Adeline Daugherty,1982690901,68
Tobie Blomberg,1933333359,34
Tobie Blomberg,1933333359,62
Tobie Blomberg,1933333359,80
Tamica Poto,1492538735,7
Tamica Poto,1492538735,65
Tamica Poto,1492538735,49
Leia Feltenberger,1536122417,43
Leia Feltenberger,1536122417,55
Leia Feltenberger,1536122417,71
Leia Feltenberger,1536122417,2
Jolynn Seymoure,1664624884,17
Jolynn Seymoure,1664624884,62
Jolynn Seymoure,1664624884,19
Jovan Dacres,1632434779,89
Jovan Dacres,1632434779,30
Jovan Dacres,1632434779,19
Janella Bold,1818590326,18
Janella Bold,1818590326,60
Janella Bold,1818590326,53
Janella Bold,1818590326,49
Kris Beil,1754769836,74
Kris Beil,1754769836,78
Laurence Iacovino,1141773268,76
Laurence Iacovino,1141773268,10
Laurence Iacovino,1141773268,38
Laurence Iacovino,1141773268,82
Clementine Kirsopp,1468643386,40
Clementine Kirsopp,1468643386,19
Gwyneth Brayman,1976193128,79
Gwyneth Brayman,1976193128,68
Gwyneth Brayman,1976193128,91
Floyd Hibler,1724867403,19
Floyd Hibler,1724867403,23
Floyd Hibler,1724867403,90
Floyd Hibler,1724867403,93
Bill Trusillo,1539972405,60
Bill Trusillo,1539972405,79
Bill Trusillo,1539972405,83
Lou Zaitlin,1902227187,5
Lou Zaitlin,1902227187,86
Lou Zaitlin,1902227187,34
Garland Thornbrugh,1059239169,17
Garland Thornbrugh,1059239169,26
Garland Thornbrugh,1059239169,46
Jackqueline Culpepper,1172962357,96
Jackqueline Culpepper,1172962357,4
Jewell Remondet,1767531722,81
Jewell Remondet,1767531722,95
Elayne Litzenberg,1211612577,59
Elayne Litzenberg,1211612577,49
Elayne Litzenberg,1211612577,23
Zola Wehnes,1449850481,95
Zola Wehnes,1449850481,34
Zola Wehnes,1449850481,32
Zola Wehnes,1449850481,50
Renetta Burin,1356252422,65
Renetta Burin,1356252422,14
Johana Doughman,1121001008,53
Johana Doughman,1121001008,78
Johana Doughman,1121001008,9
Carmelia Loscalzo,1070510914,5
Carmelia Loscalzo,1070510914,48
Carmelia Loscalzo,1070510914,67
Shirlee Loughman,1292083214,67
Shirlee Loughman,1292083214,60
Carl Kon,1250665801,25
Carl Kon,1250665801,73
Carl Kon,1250665801,90
Carl Kon,1250665801,97
Kaye Plasencia,1382190136,52
Kaye Plasencia,1382190136,67
Kaye Plasencia,1382190136,79
Buena Burright,1964379938,12
Buena Burright,1964379938,91
Buena Burright,1964379938,10
Buena Burright,1964379938,89
Vernice Sosinsky,1942715441,45
